date,currency,type,rate
2020-10-09,USD,Official,128.8165
2020-10-12,USD,Official,128.7061
2020-10-13,USD,Official,128.828
2020-10-14,USD,Official,129.0661
2020-10-15,USD,Black Market,169.0
2020-10-15,USD,Official,129.0196
2020-10-16,USD,Official,129.1357
2020-10-19,USD,Official,129.0952
2020-10-20,USD,Official,128.9268
2020-10-21,USD,Official,128.5726
2020-10-22,USD,Official,128.4739
2020-10-23,USD,Official,128.6016
2020-10-26,USD,Official,128.619
2020-10-27,USD,Black Market,169.0
2020-10-27,USD,Official,128.6597
2020-10-28,USD,Official,128.8397
2020-10-29,USD,Official,129.0835
2020-10-30,USD,Official,129.2983
2020-11-01,USD,Black Market,170.0
2020-11-01,USD,Official,128.7622
2020-11-02,USD,Official,129.5189
2020-11-03,USD,Official,129.2461
2020-11-04,USD,Official,129.3796
2020-11-05,USD,Official,128.9848
2020-11-06,USD,Official,128.5262
2020-11-09,USD,Official,128.3287
2020-11-10,USD,Official,128.6248
2020-11-11,USD,Official,128.6655
2020-11-12,USD,Official,128.8339
2020-11-13,USD,Official,128.6887
2020-11-15,USD,Black Market,170.0
2020-11-15,USD,Official,129.0
2020-11-16,USD,Official,128.4913
2020-11-17,USD,Official,128.5088
2020-11-18,USD,Official,128.3578
2020-11-19,USD,Official,128.5089
2020-11-20,USD,Official,128.4159
2020-11-23,USD,Official,128.3984
2020-11-24,USD,Official,128.4798
2020-11-25,USD,Official,128.2475
2020-11-26,USD,Official,128.3487
2020-11-27,USD,Black Market,170.0
2020-11-27,USD,Official,128.9214
2020-11-30,USD,Official,129.1328
2020-12-01,USD,Black Market,170.0
2020-12-01,USD,Official,129.4812
2020-12-02,USD,Official,129.2867
2020-12-03,USD,Official,130.1279
2020-12-04,USD,Official,130.4961
2020-12-07,USD,Official,131.1052
2020-12-08,USD,Official,131.1008
2020-12-09,USD,Official,131.1172
2020-12-10,USD,Official,131.4624
2020-12-11,USD,Official,131.3488
2020-12-14,USD,Official,131.5171
2020-12-15,USD,Black Market,170.0
2020-12-15,USD,Official,132.2206
2020-12-16,USD,Official,132.273
2020-12-17,USD,Official,132.1984
2020-12-18,USD,Official,132.1625
2020-12-21,USD,Official,132.6918
2020-12-22,USD,Official,132.4641
2020-12-23,USD,Official,132.3703
2020-12-24,USD,Official,132.2703
2020-12-25,USD,Official,132.295
2020-12-27,USD,Black Market,170.0
2020-12-27,USD,Official,132.1375
2020-12-28,USD,Official,132.2159
2020-12-29,USD,Official,132.2081
2020-12-30,USD,Official,132.1644
2020-12-31,USD,Official,132.1319
2021-01-01,USD,Black Market,170.0
2021-01-01,USD,Official,132.0704
2021-01-04,USD,Official,132.2857
2021-01-05,USD,Official,132.3007
2021-01-06,USD,Official,132.2515
2021-01-07,USD,Official,132.2151
2021-01-08,USD,Official,132.585
2021-01-11,USD,Official,132.7548
2021-01-12,USD,Official,132.7066
2021-01-13,USD,Official,132.4703
2021-01-14,USD,Official,132.7793
2021-01-15,USD,Black Market,170.0
2021-01-15,USD,Official,132.7552
2021-01-18,USD,Official,133.0459
2021-01-19,USD,Official,132.9308
2021-01-20,USD,Official,132.7672
2021-01-21,USD,Official,132.8036
2021-01-22,USD,Official,132.7006
2021-01-25,USD,Official,132.64
2021-01-26,USD,Official,132.9006
2021-01-27,USD,Black Market,170.0
2021-01-27,USD,Official,132.6764
2021-01-28,USD,Official,132.9854
2021-01-29,USD,Official,132.9188
2021-02-01,USD,Black Market,171.0
2021-02-01,USD,Official,132.8338
2021-02-02,USD,Official,133.0883
2021-02-03,USD,Official,133.2276
2021-02-04,USD,Official,133.361
2021-02-05,USD,Official,133.5246
2021-02-08,USD,Official,133.1792
2021-02-09,USD,Official,133.0338
2021-02-10,USD,Official,132.7975
2021-02-11,USD,Official,132.8399
2021-02-12,USD,Official,132.8824
2021-02-15,USD,Black Market,171.0
2021-02-15,USD,Official,132.7673
2021-02-16,USD,Official,132.7552
2021-02-17,USD,Official,133.0277
2021-02-18,USD,Official,133.1671
2021-02-19,USD,Official,132.8642
2021-02-22,USD,Official,132.8338
2021-02-23,USD,Official,132.64
2021-02-24,USD,Official,132.6461
2021-02-25,USD,Official,132.5007
2021-02-26,USD,Official,132.743
2021-02-27,USD,Black Market,171.0
2021-02-27,USD,Official,132.9684
2021-03-01,USD,Black Market,171.0
2021-03-01,USD,Official,133.0399
2021-03-02,USD,Official,133.3367
2021-03-03,USD,Official,132.9551
2021-03-04,USD,Official,133.1247
2021-03-05,USD,Official,133.676
2021-03-08,USD,Official,133.8759
2021-03-09,USD,Official,133.9063
2021-03-10,USD,Official,133.882
2021-03-11,USD,Official,133.6214
2021-03-12,USD,Official,133.5851
2021-03-15,USD,Black Market,171.0
2021-03-15,USD,Official,133.676
2021-03-16,USD,Official,133.7123
2021-03-17,USD,Official,133.7972
2021-03-18,USD,Official,133.573
2021-03-19,USD,Official,133.6336
2021-03-22,USD,Official,133.8577
2021-03-23,USD,Official,133.7548
2021-03-24,USD,Official,134.1788
2021-03-25,USD,Official,134.2274
2021-03-26,USD,Official,134.306
2021-03-27,USD,Black Market,171.0
2021-03-27,USD,Official,133.4498
2021-03-29,USD,Official,134.1279
2021-03-30,USD,Official,134.0451
2021-03-31,USD,Official,134.0564
2021-04-01,USD,Black Market,175.0
2021-04-01,USD,Official,134.0155
2021-04-02,USD,Official,133.2971
2021-04-05,USD,Official,133.3633
2021-04-06,USD,Official,132.8624
2021-04-07,USD,Official,132.6163
2021-04-08,USD,Official,132.5504
2021-04-09,USD,Official,132.5203
2021-04-12,USD,Official,132.5804
2021-04-13,USD,Official,132.4843
2021-04-14,USD,Official,132.4291
2021-04-15,USD,Black Market,175.0
2021-04-15,USD,Official,132.4141
2021-04-16,USD,Official,132.4021
2021-04-19,USD,Official,132.3402
2021-04-20,USD,Official,132.2792
2021-04-21,USD,Official,132.7598
2021-04-22,USD,Official,132.9503
2021-04-23,USD,Official,133.5662
2021-04-26,USD,Official,133.4518
2021-04-27,USD,Black Market,175.0
2021-04-27,USD,Official,133.5429
2021-04-28,USD,Official,133.5125
2021-04-29,USD,Official,133.4051
2021-04-30,USD,Official,133.6524
2021-05-01,USD,Black Market,173.0
2021-05-01,USD,Official,133.3092
2021-05-03,USD,Official,133.9265
2021-05-04,USD,Official,133.7838
2021-05-05,USD,Official,133.8933
2021-05-06,USD,Official,133.7473
2021-05-07,USD,Official,133.5101
2021-05-10,USD,Official,133.4479
2021-05-11,USD,Official,133.4601
2021-05-12,USD,Official,133.4906
2021-05-13,USD,Official,133.7038
2021-05-14,USD,Official,133.5758
2021-05-15,USD,Black Market,173.0
2021-05-15,USD,Official,133.0976
2021-05-17,USD,Official,133.4723
2021-05-18,USD,Official,133.3842
2021-05-19,USD,Official,133.362
2021-05-20,USD,Official,133.4474
2021-05-21,USD,Official,133.3498
2021-05-24,USD,Official,133.5082
2021-05-25,USD,Official,133.2701
2021-05-26,USD,Official,133.3128
2021-05-27,USD,Black Market,173.0
2021-05-27,USD,Official,133.4777
2021-05-28,USD,Official,133.5204
2021-05-31,USD,Official,133.5265
2021-06-01,USD,Black Market,175.0
2021-06-01,USD,Official,133.4166
2021-06-02,USD,Official,133.496
2021-06-03,USD,Official,133.5936
2021-06-04,USD,Official,133.8807
2021-06-07,USD,Official,133.6852
2021-06-08,USD,Official,133.612
2021-06-09,USD,Official,133.557
2021-06-10,USD,Official,133.6731
2021-06-11,USD,Official,133.6181
2021-06-14,USD,Official,133.9112
2021-06-15,USD,Black Market,175.0
2021-06-15,USD,Official,133.7585
2021-06-16,USD,Official,133.8013
2021-06-17,USD,Official,133.9579
2021-06-18,USD,Official,134.4504
2021-06-21,USD,Official,134.5905
2021-06-22,USD,Official,134.5418
2021-06-23,USD,Official,134.3346
2021-06-24,USD,Official,134.359
2021-06-25,USD,Official,134.3285
2021-06-27,USD,Black Market,175.0
2021-06-27,USD,Official,133.9483
2021-06-28,USD,Official,134.3956
2021-06-29,USD,Official,134.5052
2021-06-30,USD,Official,134.5843
2021-07-01,USD,Black Market,177.0
2021-07-01,USD,Official,134.7915
2021-07-02,USD,Official,134.8402
2021-07-05,USD,Official,134.6574
2021-07-06,USD,Official,134.5966
2021-07-07,USD,Official,134.8889
2021-07-08,USD,Official,134.9864
2021-07-09,USD,Official,134.8098
2021-07-12,USD,Official,134.6453
2021-07-13,USD,Official,134.7611
2021-07-14,USD,Official,134.9985
2021-07-15,USD,Black Market,177.0
2021-07-15,USD,Official,134.828
2021-07-16,USD,Official,134.9803
2021-07-19,USD,Official,135.0778
2021-07-20,USD,Official,135.0534
2021-07-21,USD,Official,135.1082
2021-07-22,USD,Official,135.0168
2021-07-23,USD,Official,135.0839
2021-07-26,USD,Official,135.1205
2021-07-27,USD,Black Market,177.0
2021-07-27,USD,Official,135.0716
2021-07-28,USD,Official,134.9681
2021-07-29,USD,Official,134.6514
2021-07-30,USD,Official,134.5356
2021-08-01,USD,Black Market,177.0
2021-08-01,USD,Official,134.7216
2021-08-02,USD,Official,134.5905
2021-08-03,USD,Official,134.6087
2021-08-04,USD,Official,134.688
2021-08-05,USD,Official,135.0263
2021-08-06,USD,Official,135.1179
2021-08-09,USD,Official,135.4047
2021-08-10,USD,Official,135.5328
2021-08-11,USD,Official,135.6182
2021-08-12,USD,Official,135.5084
2021-08-13,USD,Official,135.545
2021-08-15,USD,Black Market,177.0
2021-08-15,USD,Official,135.2209
2021-08-16,USD,Official,135.2887
2021-08-17,USD,Official,135.3131
2021-08-18,USD,Official,135.5756
2021-08-19,USD,Official,135.8013
2021-08-20,USD,Official,135.8501
2021-08-23,USD,Official,135.6549
2021-08-24,USD,Official,135.5511
2021-08-25,USD,Official,135.4351
2021-08-26,USD,Official,135.4168
2021-08-27,USD,Black Market,177.0
2021-08-27,USD,Official,135.4474
2021-08-30,USD,Official,135.2826
2021-08-31,USD,Official,135.1788
2021-09-01,USD,Black Market,179.0
2021-09-01,USD,Official,135.614
2021-09-02,USD,Official,135.7397
2021-09-03,USD,Official,136.0843
2021-09-06,USD,Official,136.1713
2021-09-07,USD,Official,136.188
2021-09-08,USD,Official,136.3542
2021-09-09,USD,Official,136.3727
2021-09-10,USD,Official,136.305
2021-09-13,USD,Official,136.5452
2021-09-14,USD,Official,136.3912
2021-09-15,USD,Black Market,179.0
2021-09-15,USD,Official,136.4219
2021-09-16,USD,Official,136.539
2021-09-17,USD,Official,136.5882
2021-09-20,USD,Official,136.9023
2021-09-21,USD,Official,136.5804
2021-09-22,USD,Official,136.6173
2021-09-23,USD,Official,136.5989
2021-09-24,USD,Official,136.5251
2021-09-27,USD,Black Market,179.0
2021-09-27,USD,Official,136.728
2021-09-28,USD,Official,136.7833
2021-09-29,USD,Official,136.8877
2021-09-30,USD,Official,137.1705
2021-10-01,USD,Black Market,186.0
2021-10-01,USD,Official,137.2811
2021-10-04,USD,Official,137.1028
2021-10-05,USD,Official,137.1459
2021-10-06,USD,Official,137.361
2021-10-07,USD,Official,137.3057
2021-10-08,USD,Official,137.3733
2021-10-11,USD,Official,137.275
2021-10-12,USD,Official,137.3548
2021-10-13,USD,Official,137.361
2021-10-14,USD,Official,137.0968
2021-10-15,USD,Black Market,186.0
2021-10-15,USD,Official,137.0537
2021-10-18,USD,Official,137.195
2021-10-19,USD,Official,136.8877
2021-10-20,USD,Official,137.0106
2021-10-21,USD,Official,136.9369
2021-10-22,USD,Official,136.9184
2021-10-25,USD,Official,136.8693
2021-10-26,USD,Official,137.0906
2021-10-27,USD,Black Market,186.0
2021-10-27,USD,Official,137.1153
2021-10-28,USD,Official,137.1582
2021-10-29,USD,Official,136.8939
2021-11-01,USD,Black Market,193.0
2021-11-01,USD,Official,137.2688
2021-11-02,USD,Official,137.1337
2021-11-03,USD,Official,137.2197
2021-11-04,USD,Official,137.5511
2021-11-05,USD,Official,137.6777
2021-11-08,USD,Official,137.69
2021-11-09,USD,Official,137.6072
2021-11-10,USD,Official,137.6689
2021-11-11,USD,Official,138.1435
2021-11-12,USD,Official,137.9767
2021-11-15,USD,Black Market,193.0
2021-11-15,USD,Official,137.9522
2021-11-16,USD,Official,138.4686
2021-11-17,USD,Official,138.7704
2021-11-18,USD,Official,138.6314
2021-11-19,USD,Official,138.6559
2021-11-22,USD,Official,138.8891
2021-11-23,USD,Official,139.0306
2021-11-24,USD,Official,138.9937
2021-11-25,USD,Official,139.1454
2021-11-26,USD,Official,138.9239
2021-11-27,USD,Black Market,193.0
2021-11-27,USD,Official,139.1454
2021-11-29,USD,Official,138.8808
2021-11-30,USD,Official,138.6286
2021-12-01,USD,Black Market,192.0
2021-12-01,USD,Official,138.7452
2021-12-02,USD,Official,138.8252
2021-12-03,USD,Official,138.9422
2021-12-06,USD,Official,139.0161
2021-12-07,USD,Official,138.9175
2021-12-08,USD,Official,138.936
2021-12-09,USD,Official,138.7821
2021-12-10,USD,Official,138.9053
2021-12-13,USD,Official,138.93
2021-12-14,USD,Official,139.0223
2021-12-15,USD,Black Market,192.0
2021-12-15,USD,Official,139.0284
2021-12-16,USD,Official,138.893
2021-12-17,USD,Official,138.7697
2021-12-20,USD,Official,139.1023
2021-12-21,USD,Official,138.9914
2021-12-22,USD,Official,139.0653
2021-12-23,USD,Official,138.8129
2021-12-24,USD,Official,138.739
2021-12-27,USD,Black Market,192.0
2021-12-27,USD,Official,138.7637
2021-12-28,USD,Official,138.8191
2021-12-29,USD,Official,138.9053
2021-12-30,USD,Official,138.8436
2021-12-31,USD,Official,138.8376
2022-01-01,USD,Black Market,193.0
2022-01-01,USD,Official,138.8113
2022-01-03,USD,Official,138.6713
2022-01-04,USD,Official,138.9115
2022-01-05,USD,Official,138.856
2022-01-06,USD,Official,138.893
2022-01-07,USD,Official,139.3305
2022-01-10,USD,Official,139.3173
2022-01-11,USD,Official,139.4581
2022-01-12,USD,Official,139.4935
2022-01-13,USD,Official,139.3972
2022-01-14,USD,Official,139.3808
2022-01-15,USD,Black Market,193.0
2022-01-15,USD,Official,139.9733
2022-01-17,USD,Official,139.7009
2022-01-18,USD,Official,139.6451
2022-01-19,USD,Official,139.6831
2022-01-20,USD,Official,139.6498
2022-01-21,USD,Official,139.7826
2022-01-24,USD,Official,139.8571
2022-01-25,USD,Official,139.8642
2022-01-26,USD,Official,139.8758
2022-01-27,USD,Black Market,193.0
2022-01-27,USD,Official,140.0048
2022-01-28,USD,Official,140.2881
2022-01-31,USD,Official,140.3482
2022-02-01,USD,Black Market,192.0
2022-02-01,USD,Official,140.343
2022-02-02,USD,Official,140.2995
2022-02-03,USD,Official,140.3953
2022-02-04,USD,Official,140.2394
2022-02-07,USD,Official,140.409
2022-02-08,USD,Official,140.534
2022-02-09,USD,Official,140.4652
2022-02-10,USD,Official,140.4151
2022-02-11,USD,Official,140.5839
2022-02-14,USD,Official,140.648
2022-02-15,USD,Black Market,192.0
2022-02-15,USD,Official,140.6065
2022-02-16,USD,Official,140.3694
2022-02-17,USD,Official,140.4132
2022-02-18,USD,Official,140.3882
2022-02-21,USD,Official,140.357
2022-02-22,USD,Official,140.7375
2022-02-23,USD,Official,140.5129
2022-02-24,USD,Official,140.8421
2022-02-25,USD,Official,141.1101
2022-02-27,USD,Black Market,192.0
2022-02-27,USD,Official,140.835
2022-02-28,USD,Official,141.253
2022-03-01,USD,Black Market,194.0
2022-03-01,USD,Official,141.2799
2022-03-02,USD,Official,141.9794
2022-03-03,USD,Official,141.9045
2022-03-04,USD,Official,142.348
2022-03-07,USD,Official,143.0662
2022-03-08,USD,Official,142.6342
2022-03-09,USD,Official,142.5674
2022-03-10,USD,Official,142.3796
2022-03-11,USD,Official,142.6985
2022-03-14,USD,Official,142.8352
2022-03-15,USD,Black Market,194.0
2022-03-15,USD,Official,142.5478
2022-03-16,USD,Official,142.6853
2022-03-17,USD,Official,142.2855
2022-03-18,USD,Official,142.199
2022-03-21,USD,Official,142.4118
2022-03-22,USD,Official,142.8185
2022-03-23,USD,Official,142.5994
2022-03-24,USD,Official,142.7934
2022-03-25,USD,Official,142.6245
2022-03-27,USD,Black Market,194.0
2022-03-27,USD,Official,142.4995
2022-03-28,USD,Official,142.9436
2022-03-29,USD,Official,142.7683
2022-03-30,USD,Official,142.4128
2022-03-31,USD,Official,142.46
2022-04-01,USD,Black Market,196.4
2022-04-01,USD,Official,142.7989
2022-04-04,USD,Official,142.9144
2022-04-05,USD,Official,143.134
2022-04-06,USD,Official,143.1825
2022-04-07,USD,Official,143.1457
2022-04-08,USD,Official,143.3145
2022-04-11,USD,Official,143.1145
2022-04-12,USD,Official,143.3708
2022-04-13,USD,Official,143.3988
2022-04-14,USD,Official,142.968
2022-04-15,USD,Black Market,196.4
2022-04-15,USD,Official,143.4924
2022-04-18,USD,Official,143.6423
2022-04-19,USD,Official,143.6236
2022-04-20,USD,Official,143.5175
2022-04-21,USD,Official,143.127
2022-04-22,USD,Official,143.702
2022-04-25,USD,Official,144.1584
2022-04-26,USD,Official,144.2084
2022-04-27,USD,Black Market,196.4
2022-04-27,USD,Official,144.4375
2022-04-28,USD,Official,144.5593
2022-04-29,USD,Official,145.1267
2022-05-01,USD,Black Market,201.0
2022-05-01,USD,Official,144.7186
2022-05-02,USD,Official,145.4516
2022-05-03,USD,Official,145.6018
2022-05-04,USD,Official,145.5768
2022-05-05,USD,Official,145.4319
2022-05-06,USD,Official,145.7391
2022-05-09,USD,Official,145.7521
2022-05-10,USD,Official,145.389
2022-05-11,USD,Official,145.4953
2022-05-12,USD,Official,146.0712
2022-05-13,USD,Official,146.2839
2022-05-15,USD,Black Market,201.0
2022-05-15,USD,Official,146.3962
2022-05-16,USD,Official,146.14
2022-05-17,USD,Official,145.8585
2022-05-18,USD,Official,145.5208
2022-05-19,USD,Official,145.7397
2022-05-20,USD,Official,145.5016
2022-05-23,USD,Official,145.3276
2022-05-24,USD,Official,145.25
2022-05-25,USD,Official,145.4199
2022-05-26,USD,Official,145.445
2022-05-27,USD,Black Market,201.0
2022-05-27,USD,Official,145.099
2022-05-30,USD,Official,145.1993
2022-05-31,USD,Official,145.2623
2022-06-01,USD,Black Market,200.0
2022-06-01,USD,Official,145.4071
2022-06-02,USD,Official,145.6214
2022-06-03,USD,Official,145.2371
2022-06-06,USD,Official,145.2624
2022-06-07,USD,Official,145.615
2022-06-08,USD,Official,145.6403
2022-06-09,USD,Official,145.4891
2022-06-10,USD,Official,145.9237
2022-06-13,USD,Official,146.3441
2022-06-14,USD,Official,146.3493
2022-06-15,USD,Black Market,200.0
2022-06-15,USD,Official,146.0823
2022-06-16,USD,Official,146.5735
2022-06-17,USD,Official,145.8095
2022-06-20,USD,Official,145.9222
2022-06-21,USD,Official,145.653
2022-06-22,USD,Official,145.9598
2022-06-23,USD,Official,145.8909
2022-06-24,USD,Official,145.8158
2022-06-27,USD,Black Market,200.0
2022-06-27,USD,Official,145.4714
2022-06-28,USD,Official,145.4963
2022-06-29,USD,Official,145.8972
2022-06-30,USD,Official,146.2729
2022-07-01,USD,Black Market,201.5
2022-07-01,USD,Official,146.1505
2022-07-04,USD,Official,146.2506
2022-07-05,USD,Official,146.4367
2022-07-06,USD,Official,146.8157
2022-07-07,USD,Official,147.1724
2022-07-08,USD,Official,146.9144
2022-07-11,USD,Official,146.7904
2022-07-12,USD,Official,147.1624
2022-07-13,USD,Official,146.9768
2022-07-14,USD,Official,147.0635
2022-07-15,USD,Black Market,201.5
2022-07-15,USD,Official,146.8977
2022-07-18,USD,Official,146.1439
2022-07-19,USD,Official,145.5507
2022-07-20,USD,Official,145.6125
2022-07-21,USD,Official,145.9337
2022-07-22,USD,Official,146.0574
