date;EUR_official;EUR_black_market_vente;EUR_black_market_Achat;USD_black_market_vente;USD_official;GBP_exdz_buy;GBP_exdz_sell;GBP_official;GBP_official_sell;CAD_exdz_buy;CAD_exdz_sell;CAD_official_buy;CAD_official_sell;CHF_exdz_buy;CHF_exdz_sell;CHF_official_buy;CHF_official_sell;TRY_exdz_buy;TRY_exdz_sell;TRY_official_buy;TRY_official_sell;CNY_exdz_buy;CNY_exdz_sell;CNY_official_buy;CNY_official_sell;AED_exdz_buy;AED_exdz_sell;AED_official_buy;AED_official_sell;MAD_exdz_buy;MAD_exdz_sell;MAD_official_buy;MAD_official_sell;TND_exdz_buy;TND_exdz_sell;TND_official_buy;TND_official_sell;SAR_exdz_buy;SAR_exdz_sell;SAR_official_buy;SAR_official_sell;JPY_exdz_buy;JPY_exdz_sell;JPY_official_buy;JPY_official_sell;AUD_exdz_buy;AUD_exdz_sell;AUD_official_buy;AUD_official_sell;QAR_exdz_buy;QAR_exdz_sell;QAR_official_buy;QAR_official_sell;EGP_black_market_vente;EGP_black_market_Achat;EGP_official_sell
02/11/2024;;248.5;;228.4;133.3019;287.6;290.8;172.2836;175.7293;162.2;164.4;95.5024;97.4124;261.1122;266.3344;153.5875;156.6593;6.6015;6.7335;3.883;3.9607;31.818;32.4544;18.7155;19.0898;61.7005;62.9345;36.2926;37.0185;23.1567;23.6198;13.6209;13.8933;73.2466;74.7115;43.084;43.9457;60.3451;61.552;35.4953;36.2052;1.4811;1.5107;0.8712;0.8886;148.6457;151.6186;87.4341;89.1828;62.2506;63.4956;36.6161;37.3484;4.6381;4.7309;2.7828
03/11/2024;;248.5;;228.4;133.2322;287.6;290.8;172.1647;175.608;162.2;164.4;95.4524;97.3614;261.0399;266.2607;153.483;156.5527;6.6007;6.7327;3.881;3.9586;31.8142;32.4505;18.7057;19.0798;61.6931;62.927;36.2736;36.9991;23.17;23.6334;13.623;13.8955;73.2535;74.7185;43.0707;43.9321;60.3446;61.5515;35.4807;36.1903;1.4809;1.5106;0.8707;0.8881;148.643;151.6159;87.3973;89.1452;62.2393;63.4841;36.5947;37.3266;4.6309;4.7235;2.7773
04/11/2024;144.9147;248.5;;228.4;133.0591;287.6;290.8;172.8448;176.3017;162.2;164.4;95.7313;97.6459;260.8098;266.026;153.8709;156.9483;6.5657;6.697;3.8736;3.9511;31.7962;32.4321;18.7589;19.1341;61.3872;62.6149;36.2168;36.9411;23.0394;23.5001;13.5926;13.8645;72.8912;74.349;43.0039;43.864;60.0386;61.2393;35.4212;36.1296;1.4862;1.5159;0.8768;0.8943;149.1268;152.1093;87.9809;89.7405;61.9324;63.171;36.5385;37.2693;4.6368;4.7295;2.7903
05/11/2024;144.8467;248.5;;228.4;133.0822;287.6;290.8;172.4658;175.9151;162.2;164.4;95.7542;97.6693;261.4696;266.699;153.994;157.0739;6.579;6.7106;3.8747;3.9522;31.8045;32.4406;18.7314;19.106;61.534;62.7646;36.2408;36.9656;22.9715;23.4309;13.5292;13.7998;72.9791;74.4386;42.9814;43.841;60.1742;61.3776;35.4399;36.1487;1.4824;1.512;0.873;0.8905;149.0529;152.034;87.7855;89.5412;62.0714;63.3128;36.5573;37.2884;4.6063;4.6984;2.7672
06/11/2024;143.7206;248.5;;228.4;133.7869;287.6;290.8;171.9747;175.4142;162.2;164.4;95.883;97.8007;262.0831;267.3248;153.0701;156.1315;6.6711;6.8046;3.8963;3.9742;31.9118;32.5501;18.6382;19.011;62.1989;63.4429;36.3274;37.0539;23.318;23.7844;13.6189;13.8913;73.6163;75.0886;42.9957;43.8556;60.8168;62.0331;35.5202;36.2306;1.4864;1.5161;0.8681;0.8855;149.6258;152.6184;87.3892;89.137;62.7474;64.0023;36.6477;37.3807;4.6504;4.7434;2.7704
07/11/2024;143.6193;248.5;;228.4;133.531;287.6;290.8;172.3851;175.8328;162.2;164.4;96.0272;97.9477;261.4353;266.664;152.3725;155.42;6.695;6.8289;3.902;3.98;31.9129;32.5512;18.5998;18.9718;62.3275;63.5741;36.3264;37.0529;23.3476;23.8146;13.6077;13.8799;73.3431;74.81;42.7466;43.6015;60.9372;62.1559;35.5161;36.2264;1.4853;1.515;0.8657;0.883;151.5603;154.5915;88.334;90.1007;62.8054;64.0615;36.6049;37.337;4.651;4.744;2.765
08/11/2024;143.7079;249.0;;228.2;133.4273;288.0;290.8;173.1753;176.6388;162.2;164.2;96.226;98.1505;261.5972;266.8291;152.8625;155.9198;6.648;6.7809;3.8867;3.9644;31.9209;32.5593;18.667;19.0403;62.1801;63.4237;36.3564;37.0835;23.167;23.6304;13.5218;13.7922;73.4601;74.9293;42.8463;43.7032;60.8004;62.0164;35.605;36.3171;1.4962;1.5261;0.8712;0.8886;151.9119;154.9502;88.9453;90.7242;62.6577;63.9109;36.681;37.4146;4.6327;4.7253;2.7627
09/11/2024;;249.0;;228.2;133.7609;288.0;290.8;172.8218;176.2782;162.2;164.2;96.1624;98.0856;261.4146;266.6429;152.7387;155.7935;6.6468;6.7797;3.892;3.9698;31.923;32.5615;18.6343;19.007;62.1741;63.4176;36.4223;37.1507;23.1239;23.5864;13.5293;13.7999;73.2727;74.7381;42.9406;43.7994;60.8892;62.107;35.6696;36.383;1.4899;1.5197;0.8763;0.8938;152.1079;155.15;88.0552;89.8163;62.7293;63.9839;36.7475;37.4825;4.6319;4.7245;2.7687
10/11/2024;;249.0;;228.4;134.1526;288.0;290.8;173.4158;176.8841;162.2;164.2;96.4158;98.3441;262.4607;267.71;153.193;156.2569;6.6879;6.8216;3.9019;3.9799;32.0205;32.6609;18.6878;19.0616;62.5868;63.8385;36.529;37.2596;23.2483;23.7132;13.5696;13.841;73.7876;75.2633;43.1773;44.0408;61.2933;62.5192;35.774;36.4895;1.5059;1.536;0.8787;0.8963;151.311;154.3372;88.3027;90.0688;63.1456;64.4085;36.8551;37.5922;4.6643;4.7576;2.7753
11/11/2024;143.1975;249.0;;230.0;133.7732;288.0;290.4;172.7114;176.1656;162.6;164.6;96.0731;97.9946;262.6812;267.9348;152.5528;155.6039;6.6969;6.8308;3.8892;3.967;32.0643;32.7055;18.6214;18.9938;62.6677;63.9211;36.3944;37.1223;23.2387;23.7035;13.4959;13.7658;73.8252;75.3017;42.8742;43.7317;61.3726;62.6;35.6423;36.3551;1.5029;1.5329;0.8728;0.8903;151.7562;154.7913;88.1328;89.8955;63.2272;64.4918;36.7194;37.4538;4.6702;4.7636;2.7664
12/11/2024;142.1776;250.0;;230.8;133.4186;290.0;292.4;172.4105;175.8587;163.4;165.4;96.2546;98.1797;263.7309;269.0055;152.1168;155.1591;6.7647;6.9;3.9018;3.9798;32.1807;32.8243;18.5614;18.9326;63.2957;64.5616;36.5082;37.2384;23.4104;23.8786;13.5028;13.7729;74.1707;75.6542;42.7808;43.6364;61.9876;63.2273;35.7537;36.4688;1.5099;1.5401;0.8709;0.8883;152.5615;155.6128;87.9957;89.7556;63.8608;65.138;36.8342;37.5709;4.7212;4.8156;2.7776
13/11/2024;141.9264;250.0;;230.8;133.5966;290.0;292.4;170.3073;173.7134;163.4;165.4;95.8081;97.7243;263.7309;269.0055;151.4609;154.4901;6.7647;6.9;3.8844;3.9621;32.1807;32.8243;18.4957;18.8656;63.2957;64.5616;36.3739;37.1014;23.4104;23.8786;13.4747;13.7442;74.1707;75.6542;42.5395;43.3903;61.9876;63.2273;35.6222;36.3346;1.5099;1.5401;0.8633;0.8806;152.5615;155.6128;87.2862;89.0319;63.8608;65.138;36.6987;37.4327;4.7212;4.8156;2.769
14/11/2024;141.4039;250.0;;230.8;133.6205;290.0;292.4;170.2809;173.6865;163.4;165.4;95.8215;97.7379;264.1509;269.4339;151.287;154.3127;6.7745;6.91;3.9035;3.9816;32.2569;32.9021;18.5362;18.9069;63.4368;64.7055;36.5279;37.2585;23.5002;23.9702;13.4611;13.7303;74.1897;75.6735;42.6249;43.4774;62.1258;63.3683;35.773;36.4885;1.5056;1.5357;0.8606;0.8778;152.2289;155.2734;86.9694;88.7088;64.0032;65.2833;36.854;37.5911;4.7345;4.8292;2.7737
15/11/2024;140.9087;250.0;;230.8;133.4805;290.0;292.4;170.2809;173.6865;163.4;165.4;95.8215;97.7379;264.6035;269.8956;151.287;154.3127;6.8273;6.9638;3.9035;3.9816;32.4202;33.0686;18.5362;18.9069;63.8879;65.1657;36.5279;37.2585;23.5437;24.0146;13.4611;13.7303;74.5516;76.0426;42.6249;43.4774;62.5676;63.8189;35.773;36.4885;1.5053;1.5354;0.8606;0.8778;152.111;155.1532;86.9694;88.7088;64.4583;65.7475;36.854;37.5911;4.7561;4.8512;2.7737
16/11/2024;;250.0;;230.8;133.5271;290.0;292.4;168.506;171.8761;163.4;165.4;94.7709;96.6663;264.4978;269.7878;150.3701;153.3775;6.8213;6.9578;3.878;3.9556;32.4817;33.1313;18.4662;18.8355;63.9541;65.2332;36.3586;37.0858;23.5994;24.0714;13.4165;13.6848;74.4577;75.9469;42.3301;43.1767;62.6324;63.885;35.6072;36.3193;1.5215;1.5519;0.865;0.8823;151.763;154.7982;86.279;88.0046;64.5251;65.8156;36.6833;37.417;4.7643;4.8596;2.7628
17/11/2024;;250.0;;230.8;134.085;290.0;292.4;169.2339;172.6186;163.4;165.4;95.1447;97.0476;264.5115;269.8017;151.0072;154.0273;6.8188;6.9551;3.8928;3.9707;32.4821;33.1318;18.5438;18.9147;63.9536;65.2327;36.5105;37.2407;23.5008;23.9709;13.4164;13.6847;74.6206;76.113;42.6002;43.4522;62.6319;63.8845;35.756;36.4711;1.5218;1.5522;0.8688;0.8862;151.7651;154.8004;86.6413;88.3741;64.5246;65.8151;36.8365;37.5732;4.7584;4.8536;2.7708
18/11/2024;140.8022;250.0;;230.8;133.5377;290.0;292.4;168.6595;172.0327;163.4;165.4;94.8384;96.7352;264.5441;269.835;150.3602;153.3674;6.8109;6.9471;3.8711;3.9485;32.4814;33.131;18.4616;18.8308;63.9569;65.236;36.3515;37.0785;23.5159;23.9862;13.3659;13.6332;74.4034;75.8915;42.289;43.1348;62.6351;63.8878;35.6002;36.3122;1.5187;1.549;0.8632;0.8805;151.9652;155.0045;86.3732;88.1007;64.5279;65.8185;36.676;37.4095;4.7633;4.8586;2.7615
19/11/2024;141.085;250.0;;230.8;133.3318;290.0;292.4;169.1497;172.5327;163.4;165.4;95.1832;97.0869;264.7026;269.9966;151.1276;154.1502;6.7557;6.8908;3.857;3.9341;32.3211;32.9676;18.4532;18.8223;63.6543;64.9274;36.3424;37.0692;23.3908;23.8586;13.3546;13.6217;74.0607;75.5419;42.2837;43.1294;62.3387;63.5855;35.5913;36.3031;1.5163;1.5466;0.8657;0.883;152.0823;155.124;86.8289;88.5655;64.2226;65.5071;36.6668;37.4001;4.7275;4.822;2.7531
20/11/2024;141.0146;251.0;;232.0;133.3661;291.0;293.4;169.2336;172.6183;164.0;166.0;95.5337;97.4444;265.7716;271.0871;151.0699;154.0913;6.7829;6.9186;3.869;3.9464;32.4517;33.1007;18.4248;18.7933;63.9114;65.1896;36.3172;37.0435;23.4853;23.955;13.3743;13.6418;74.3598;75.847;42.3554;43.2025;62.5905;63.8423;35.5667;36.278;1.5224;1.5528;0.8615;0.8787;152.6966;155.7505;87.1398;88.8826;64.482;65.7716;36.6415;37.3743;4.7466;4.8415;2.7457
21/11/2024;140.822;252.0;;235.2;133.4805;292.6;295.0;169.2336;172.6183;165.2;167.2;95.5337;97.4444;267.3769;272.7244;151.0699;154.0913;6.8476;6.9846;3.869;3.9464;32.6099;33.2621;18.4248;18.7933;64.2774;65.563;36.3172;37.0435;23.6711;24.1445;13.3743;13.6418;74.9644;76.4636;42.3554;43.2025;62.949;64.208;35.5667;36.278;1.5247;1.5552;0.8615;0.8787;154.2278;157.3123;87.1398;88.8826;64.8513;66.1483;36.6415;37.3743;4.7643;4.8596;2.7457
22/11/2024;140.5625;252.0;;235.2;133.6463;292.6;295.0;168.4192;171.7876;165.2;167.2;95.7814;97.697;269.5094;274.8996;150.9297;153.9483;6.9162;7.0545;3.8732;3.9507;32.9637;33.623;18.4602;18.8294;65.0418;66.3426;36.4245;37.153;23.8476;24.3245;13.355;13.6221;75.6642;77.1775;42.3732;43.2207;63.6976;64.9715;35.6717;36.3851;1.547;1.5779;0.8663;0.8836;155.6969;158.8108;87.1928;88.9367;65.6225;66.935;36.7497;37.4847;4.8037;4.8998;2.744
23/11/2024;;250.5;;232.67;134.1556;289.0;292.0;168.1676;171.531;164.33;166.33;96.0158;97.9361;266.6533;271.9863;150.1417;153.1445;6.8943;7.0322;3.8819;3.9595;32.8844;33.5421;18.5159;18.8862;64.8773;66.1748;36.5298;37.2604;23.9128;24.391;13.4643;13.7336;75.0765;76.578;42.2726;43.1181;63.5365;64.8072;35.7748;36.4903;1.5399;1.5707;0.867;0.8843;154.9252;158.0237;87.2322;88.9768;65.4565;66.7657;36.8559;37.593;4.7987;4.8947;2.756
24/11/2024;;252.5;;236.8;134.7356;293.0;295.6;168.9262;172.3047;165.8;167.8;96.3746;98.3021;269.0617;274.4429;150.7644;153.7797;6.9506;7.0896;3.8947;3.9726;33.1874;33.8511;18.596;18.9679;65.4747;66.7842;36.6877;37.4215;23.8896;24.3674;13.3862;13.6539;76.0101;77.5303;42.591;43.4428;64.1216;65.404;35.9295;36.6481;1.5546;1.5857;0.8711;0.8885;156.342;159.4688;87.6037;89.3558;66.0593;67.3805;37.0153;37.7556;4.8407;4.9375;2.7666
25/11/2024;140.2208;252.5;;236.8;133.8751;293.0;295.6;168.9856;172.3653;165.8;167.8;96.2643;98.1896;268.5438;273.9147;150.6995;153.7135;6.9214;7.0598;3.8841;3.9618;33.0123;33.6725;18.5256;18.8961;65.0884;66.3902;36.5259;37.2564;23.794;24.2699;13.3525;13.6195;75.3248;76.8313;42.2702;43.1156;63.7433;65.0181;35.771;36.4864;1.5547;1.5858;0.8725;0.89;156.3475;159.4745;87.738;89.4928;65.6696;66.983;36.852;37.589;4.8274;4.924;2.7632
26/11/2024;140.3113;253.5;;239.6;133.8465;294.4;297.2;167.7522;171.1072;166.6;169.4;94.7072;96.6013;270.837;276.2538;150.8109;153.8271;6.9447;7.0836;3.8671;3.9444;33.1575;33.8206;18.4632;18.8325;65.4799;66.7895;36.4614;37.1906;23.9026;24.3806;13.3097;13.5759;75.9145;77.4328;42.2717;43.1171;64.1267;65.4092;35.7078;36.422;1.5607;1.592;0.8691;0.8865;155.5573;158.6684;86.6193;88.3517;66.0646;67.3859;36.7869;37.5226;4.846;4.9429;2.7524
27/11/2024;140.392;252.0;;237.5;133.7321;292.0;294.25;168.4674;171.8367;165.75;167.75;95.302;97.208;269.3288;274.7154;151.2364;154.2611;6.9061;7.0442;3.8661;3.9434;32.9728;33.6323;18.4689;18.8383;65.1153;66.4176;36.481;37.2106;23.7695;24.2448;13.3469;13.6138;75.4918;77.0016;42.3178;43.1642;63.7696;65.045;35.727;36.4415;1.552;1.5831;0.8777;0.8953;154.691;157.7848;86.7474;88.4823;65.6967;67.0106;36.8067;37.5428;4.819;4.9154;2.7538
28/11/2024;140.7218;252.0;;237.5;133.4805;292.0;294.25;168.4674;171.8367;165.75;167.75;95.302;97.208;269.0984;274.4803;151.2364;154.2611;6.879;7.0166;3.8661;3.9434;32.8621;33.5193;18.4689;18.8383;64.9114;66.2097;36.481;37.2106;23.7484;24.2234;13.3469;13.6138;75.297;76.803;42.3178;43.1642;63.5699;64.8413;35.727;36.4415;1.5617;1.5929;0.8777;0.8953;154.3516;157.4387;86.7474;88.4823;65.491;66.8008;36.8067;37.5428;4.8039;4.8999;2.7538
29/11/2024;140.9038;253.5;;239.6;133.3432;294.4;297.2;169.6682;173.0616;166.6;169.4;95.4002;97.3082;270.1526;275.5556;151.5629;154.5942;6.8616;6.9989;3.8496;3.9266;32.9199;33.5783;18.4689;18.8383;64.8169;66.1133;36.3641;37.0914;23.7944;24.2702;13.3493;13.6163;75.6202;77.1326;42.425;43.2735;63.4774;64.7469;35.6125;36.3247;1.5875;1.6193;0.8906;0.9084;154.9476;158.0466;86.9298;88.6684;65.3957;66.7036;36.6887;37.4225;4.7998;4.8958;2.7467
30/11/2024;;253.5;;239.6;133.3801;294.4;297.2;169.8631;173.2604;166.6;169.4;95.2399;97.1447;270.1526;275.5556;151.3839;154.4116;6.8616;6.9989;3.8458;3.9227;32.9199;33.5783;18.4168;18.7851;64.8169;66.1133;36.3186;37.045;23.7944;24.2702;13.3151;13.5814;75.6202;77.1326;42.3875;43.2353;63.4774;64.7469;35.568;36.2794;1.5875;1.6193;0.8905;0.9083;154.9476;158.0466;86.835;88.5717;65.3957;66.7036;36.6429;37.3758;4.7998;4.8958;2.7444
01/12/2024;;253.5;;239.6;134.0851;294.4;297.2;170.6127;174.025;166.6;169.4;95.734;97.6487;269.7142;275.1085;152.1711;155.2145;6.8496;6.9866;3.8645;3.9418;32.8155;33.4718;18.5143;18.8846;64.7128;66.0071;36.5106;37.2408;23.7899;24.2657;13.4221;13.6905;75.699;77.213;42.7089;43.5631;63.3754;64.6429;35.756;36.4711;1.5868;1.6185;0.8952;0.9131;154.7245;157.819;87.2946;89.0405;65.2906;66.5964;36.8366;37.5733;4.793;4.8889;2.7583
02/12/2024;140.3821;253.5;;239.6;133.6463;294.4;297.2;170.6127;174.025;166.6;169.4;95.734;97.6487;269.7142;275.1085;152.1711;155.2145;6.8496;6.9866;3.8645;3.9418;32.8155;33.4718;18.5143;18.8846;64.7128;66.0071;36.5106;37.2408;23.7899;24.2657;13.4221;13.6905;75.699;77.213;42.7089;43.5631;63.3754;64.6429;35.756;36.4711;1.5868;1.6185;0.8952;0.9131;154.7245;157.819;87.2946;89.0405;65.2906;66.5964;36.8366;37.5733;4.793;4.8889;2.7583
03/12/2024;140.4509;253.5;;239.6;133.6291;294.4;297.2;169.2173;172.6016;166.6;169.4;95.208;97.1122;269.9854;275.3851;150.7117;153.7259;6.8979;7.0358;3.8505;3.9275;32.8694;33.5268;18.3484;18.7154;65.2793;66.5849;36.4403;37.1691;23.9214;24.3999;13.3535;13.6206;75.8865;77.4042;42.3615;43.2087;63.9302;65.2088;35.6872;36.4009;1.5987;1.6307;0.8924;0.9102;154.9954;158.0953;86.5218;88.2522;65.8622;67.1794;36.7657;37.501;4.821;4.9174;2.745
04/12/2024;140.4303;254.5;;240.4;133.6349;296.0;298.8;169.5667;172.958;167.0;169.8;95.1136;97.0159;270.6427;276.0556;150.9225;153.941;6.9056;7.0437;3.8508;3.9278;32.9637;33.623;18.382;18.7496;65.3574;66.6646;36.4462;37.1751;24.0045;24.4846;13.386;13.6537;76.0643;77.5856;42.4168;43.2651;64.0067;65.2868;35.693;36.4069;1.6015;1.6335;0.893;0.9109;154.9301;158.0287;86.3959;88.1238;65.941;67.2598;36.7716;37.507;4.8249;4.9214;2.7444
05/12/2024;140.6757;254.5;;240.2;133.4747;296.2;298.8;169.5667;172.958;167.4;169.6;95.1136;97.0159;270.8574;276.2745;150.9225;153.941;6.911;7.0493;3.8508;3.9278;32.9899;33.6497;18.382;18.7496;65.4093;66.7174;36.4462;37.1751;24.0235;24.504;13.386;13.6537;76.1246;77.6471;42.4168;43.2651;64.0575;65.3386;35.693;36.4069;1.6027;1.6348;0.893;0.9109;155.0529;158.154;86.3959;88.1238;65.9933;67.3131;36.7716;37.507;4.8287;4.9253;2.7444
06/12/2024;141.0476;255.0;;240.6;133.246;297.2;299.6;170.1101;173.5123;167.4;169.6;95.0786;96.9802;271.9258;277.3643;151.8115;154.8477;6.9201;7.0585;3.8374;3.9141;33.0717;33.7331;18.3743;18.7418;65.4919;66.8017;36.3468;37.0737;24.1523;24.6354;13.4397;13.7085;76.1345;77.6572;42.4121;43.2603;64.1384;65.4211;35.5957;36.3076;1.598;1.6299;0.889;0.9068;154.6765;157.77;85.7845;87.5002;66.0766;67.3981;36.6714;37.4048;4.8285;4.9251;2.7239
07/12/2024;;255.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/12/2024;;255.5;;241.0;134.0477;298.4;300.8;170.8413;174.2581;167.4;169.6;94.682;96.5756;272.7767;278.2323;152.1572;155.2003;6.907;7.0451;3.8553;3.9324;33.0049;33.665;18.4528;18.8219;65.3391;66.6459;36.5004;37.2304;23.9831;24.4628;13.4545;13.7236;76.2217;77.7461;42.8066;43.6627;63.9887;65.2685;35.746;36.4609;1.6008;1.6328;0.8936;0.9115;153.3757;156.4432;85.6585;87.3717;65.9225;67.2409;36.8263;37.5628;4.8044;4.9005;2.7358
09/12/2024;140.7982;255.5;;241.0;133.3947;298.4;300.8;169.9181;173.3165;167.4;169.6;94.2603;96.1455;272.2377;277.6825;151.7065;154.7406;6.8979;7.0359;3.8322;3.9088;33.0156;33.6759;18.3286;18.6952;65.306;66.6121;36.319;37.0454;24.0726;24.5541;13.3824;13.65;76.5889;78.1207;42.4221;43.2705;63.9563;65.2355;35.5684;36.2798;1.5988;1.6308;0.8894;0.9072;153.259;156.3242;85.3328;87.0395;65.8891;67.2069;36.6433;37.3762;4.799;4.8949;2.7163
10/12/2024;140.7785;255.5;;241.0;133.4519;298.4;300.8;170.0002;173.4002;167.4;169.6;94.0738;95.9553;273.3241;278.7906;151.7721;154.8075;6.9043;7.0424;3.8289;3.9055;33.022;33.6824;18.3713;18.7387;65.4347;66.7434;36.3198;37.0462;24.1106;24.5928;13.3218;13.5882;76.4303;77.9589;42.4049;43.253;64.0824;65.364;35.5692;36.2806;1.6024;1.6345;0.8812;0.8988;153.741;156.8158;85.6911;87.4049;66.0189;67.3393;36.6441;37.377;4.7978;4.8938;2.6941
11/12/2024;140.489;255.5;;241.0;133.6463;298.4;300.8;170.0002;173.4002;167.4;169.6;94.0738;95.9553;273.4676;278.937;151.7721;154.8075;6.899;7.037;3.8289;3.9055;33.1019;33.7639;18.3713;18.7387;65.4422;66.7511;36.3198;37.0462;24.0037;24.4838;13.3218;13.5882;76.4065;77.9346;42.4049;43.253;64.0897;65.3715;35.5692;36.2806;1.5878;1.6196;0.8812;0.8988;154.4008;157.4888;85.6911;87.4049;66.0265;67.347;36.6441;37.377;4.7591;4.8543;2.6941
12/12/2024;140.5765;259.5;;246.0;133.5834;304.33;307.0;170.8735;174.291;169.67;172.0;94.6057;96.4978;276.6407;282.1736;151.485;154.5147;7.0061;7.1462;3.8371;3.9138;33.7262;34.4008;18.4363;18.805;66.5202;67.8506;36.4434;37.1723;24.4327;24.9213;13.4089;13.6771;77.5194;79.0698;42.3891;43.2369;65.1455;66.4484;35.6902;36.404;1.6096;1.6418;0.8801;0.8977;155.877;158.9945;85.7516;87.4666;67.1142;68.4565;36.7688;37.5042;4.8421;4.9389;2.6956
13/12/2024;140.2859;257.5;;244.67;133.835;302.67;304.67;170.8735;174.291;168.33;170.67;94.6057;96.4978;274.3645;279.8518;151.485;154.5147;6.9496;7.0886;3.8371;3.9138;33.3913;34.0591;18.4363;18.805;66.005;67.3251;36.4434;37.1723;24.2857;24.7714;13.4089;13.6771;76.7737;78.3091;42.3891;43.2369;64.6409;65.9337;35.6902;36.404;1.594;1.6259;0.8801;0.8977;155.3104;158.4166;85.7516;87.4666;66.5944;67.9262;36.7688;37.5042;4.7863;4.882;2.6956
14/12/2024;;257.5;;244.67;133.8285;302.67;304.67;169.539;172.9298;168.33;170.67;94.0096;95.8898;272.6363;278.0891;149.9592;152.9584;6.9606;7.0998;3.8286;3.9052;33.4446;34.1135;18.3957;18.7636;66.2518;67.5768;36.4407;37.1695;24.2848;24.7705;13.3574;13.6245;76.9029;78.441;42.2992;43.1452;64.8826;66.1802;35.6876;36.4014;1.5931;1.6249;0.8762;0.8937;154.8284;157.925;85.1608;86.864;66.8433;68.1802;36.7661;37.5014;4.7874;4.8831;2.6859
15/12/2024;;257.5;;244.67;134.2291;302.67;304.67;169.429;172.8176;168.33;170.67;94.2909;96.1767;271.6133;277.0456;150.3433;153.3502;6.9367;7.0755;3.8415;3.9183;33.329;33.9956;18.4495;18.8185;66.0271;67.3477;36.5498;37.2808;24.2953;24.7812;13.463;13.7323;76.5262;78.0567;42.513;43.3633;64.6626;65.9558;35.7944;36.5103;1.578;1.6096;0.873;0.8905;154.2575;157.3426;85.3483;87.0553;66.6167;67.949;36.8761;37.6136;4.7732;4.8687;2.6942
16/12/2024;140.5419;257.5;;244.67;133.7093;302.67;304.67;169.2419;172.6267;168.33;170.67;94.1905;96.0743;271.5871;277.0188;150.2796;153.2852;6.9395;7.0783;3.8304;3.907;33.328;33.9946;18.4127;18.781;66.0252;67.3457;36.4737;37.2032;24.3201;24.8065;13.429;13.6976;76.7974;78.3334;42.388;43.2358;64.6607;65.9539;35.7199;36.4343;1.577;1.6085;0.8707;0.8881;154.1772;157.2607;85.3429;87.0498;66.6147;67.947;36.7994;37.5354;4.7716;4.8671;2.692
17/12/2024;140.4408;255.5;;243.67;133.7722;302.33;304.33;169.2419;172.6267;168.0;170.33;94.1905;96.0743;269.8455;275.2424;150.2796;153.2852;6.878;7.0156;3.8304;3.907;33.0623;33.7235;18.4127;18.781;65.493;66.8029;36.4737;37.2032;24.1134;24.5957;13.429;13.6976;76.1128;77.6351;42.388;43.2358;64.1395;65.4223;35.7199;36.4343;1.5635;1.5948;0.8707;0.8881;153.2437;156.3085;85.3429;87.0498;66.0778;67.3993;36.7994;37.5354;4.739;4.8337;2.692
18/12/2024;140.3683;255.5;;243.67;133.8179;302.33;304.33;169.8579;173.2551;168.0;170.33;93.9975;95.8775;269.1823;274.5659;149.8451;152.842;6.8758;7.0133;3.8275;3.9041;33.0049;33.6649;18.3727;18.7402;65.479;66.7886;36.4501;37.1791;24.0957;24.5776;13.4133;13.6816;75.8955;77.4134;42.2486;43.0936;64.1258;65.4083;35.6968;36.4107;1.5602;1.5914;0.8685;0.8859;153.2345;156.2992;85.3007;87.0067;66.0637;67.3849;36.7755;37.511;4.7333;4.8279;2.6876
19/12/2024;139.927;254.5;;243.0;134.1839;301.0;303.33;170.0759;173.4774;167.0;169.33;93.5323;95.4029;268.5162;273.8865;149.818;152.8144;6.8502;6.9872;3.8221;3.8985;32.9315;33.5902;18.3741;18.7416;65.3256;66.6321;36.4483;37.1773;24.0094;24.4896;13.396;13.6639;75.7465;77.2614;42.2626;43.1079;63.9755;65.255;35.695;36.4089;1.559;1.5902;0.8698;0.8872;151.7005;154.7345;84.641;86.3338;65.9088;67.227;36.7737;37.5092;4.714;4.8083;2.6828
20/12/2024;140.185;253.5;;243.0;134.5603;300.0;302.33;168.9972;172.3771;166.67;169.0;93.0074;94.8675;268.8246;274.2011;149.1839;152.1676;6.8999;7.0379;3.8291;3.9057;33.1491;33.8121;18.3961;18.764;65.8698;67.1872;36.5544;37.2855;24.0637;24.545;13.3541;13.6212;75.9463;77.4652;42.1463;42.9892;64.5085;65.7987;35.7989;36.5149;1.5637;1.595;0.8678;0.8852;150.6098;153.622;83.5808;85.2524;66.458;67.7871;36.8808;37.6184;4.7555;4.8506;2.6918
21/12/2024;;251.5;;241.67;134.3337;296.67;299.33;167.8495;171.2065;164.67;167.0;93.2031;95.0672;267.1297;272.4723;149.6018;152.5938;6.8221;6.9585;3.8206;3.897;32.8808;33.5384;18.4144;18.7827;65.3144;66.6207;36.5783;37.3099;23.833;24.3097;13.3473;13.6142;75.1178;76.6202;42.0685;42.9099;63.9646;65.2438;35.8223;36.5387;1.5253;1.5558;0.8542;0.8713;149.5147;152.505;83.7334;85.4081;65.8976;67.2155;36.9049;37.643;4.7111;4.8053;2.6912
